endTime,artistName,trackName,msPlayed
2022-02-16 14:43,TWICE,What is Love,208240
2022-02-16 14:46,SEVENTEEN,Rock with you,180002
2022-02-16 14:49,WayV,Action Figure,199667
2022-02-16 14:52,ENHYPEN,Not For Sale,181197
2022-02-16 14:55,ATEEZ,Fireworks (I'm The One),209575
2022-02-16 14:59,GOT7,Teenager,189425
2022-02-16 15:01,JEON SOYEON,Is this bad b****** number?,165334
2022-02-16 15:05,CIX,Cinema,192134
2022-02-16 15:08,SEVENTEEN,PANG!,178640
2022-02-16 15:11,DPR LIVE,Diamonds + And Pearls,219587
2022-02-16 15:15,ATEEZ,Deja Vu,196671
2022-02-16 15:18,TOMORROW X TOGETHER,0X1=LOVESONG (I Know I Love You) feat. Seori,202204
2022-02-16 15:22,BAEKHYUN,Love Scene,217200
2022-02-16 15:25,Girls' Generation,The Boys,226907
2022-02-16 15:28,JUST B,DAMAGE,184147
2022-02-16 15:32,SEVENTEEN,Fast Pace,220172
2022-02-16 15:35,THE BOYZ,THRILL RIDE,196334
2022-02-16 15:39,ENHYPEN,Go Big or Go Home,201708
2022-02-16 15:43,ATEEZ,Answer,219760
2022-02-16 15:46,GOT7,You Calling My Name,194708
2022-02-16 15:49,ASTRO,After Midnight,190009
2022-02-16 15:52,WayV-TEN&YANGYANG,Low Low,177027
2022-02-16 15:55,SEVENTEEN,24H,188959
2022-02-16 15:59,Jay Park,MOMMAE,204992
2022-02-16 16:02,ATEEZ,Dreamers,213014
2022-02-16 16:05,NCT DREAM,Dreaming,190009
2022-02-16 16:09,LeeHi,ONLY,240002
2022-02-16 16:12,JUST B,DAMAGE,184147
2022-02-16 16:16,DEAN,21,207130
2022-02-16 16:20,Jay Park,All I Wanna Do (K) (Feat. Hoody & Loco),216787
2022-02-16 16:24,SEVENTEEN,"Same dream, same mind, same night",247920
2022-02-16 16:26,NCT U,New Axis,131947
2022-02-16 16:30,TAEYEON,Weekend,233414
2022-02-16 16:33,IU,LILAC,214254
2022-02-16 16:37,Rad Museum,Dancing In The Rain,203000
2022-02-16 16:40,WayV-TEN&YANGYANG,Low Low,177027
2022-02-16 16:44,SEVENTEEN,Heaven's Cloud,232225
2022-02-16 16:47,ENHYPEN,Blessed-Cursed,169990
2022-02-16 16:50,WayV,Love Talk - English Version,232151
2022-02-16 16:54,JEON SOMI,XOXO,207650
2022-02-16 16:57,THE BOYZ,MAVERICK,208654
2022-02-16 17:01,YUGYEOM,I Want U Around (Feat. DeVita),191107
2022-02-16 17:04,X1,FLASH,211320
2022-02-16 17:08,NIKI,Every Summertime,215687
2022-02-16 17:11,ENHYPEN,Upper Side Dreamin’,189403
2022-02-16 17:14,CHUNG HA,Bicycle,179157
2022-02-16 17:17,WayV,Miracle,190009
2022-02-16 17:20,SEVENTEEN,2 MINUS 1 (Bonus Track),189987
2022-02-16 17:24,DEAN,Bonnie & Clyde,224607
2022-02-16 17:27,Brave Girls,Rollin',197711
2022-02-16 17:31,SEVENTEEN,Pretty U,207324
2022-02-16 17:35,SHINee,Don't Call Me,219738
2022-02-16 17:38,SEVENTEEN,2 MINUS 1 (Bonus Track),189728
2022-02-16 17:41,TOMORROW X TOGETHER,LO$ER=LO♡ER,199920
2022-02-16 17:44,ENHYPEN,Just A Little Bit,167821
2022-02-16 17:47,STAYC,STEREOTYPE,191692
2022-02-16 17:51,JAY B,Switch It Up (feat. sokodomo) - Prod. Cha Cha Malone,215188
2022-02-16 17:54,DEAN,Bonnie & Clyde,224607
2022-02-16 17:57,SEVENTEEN,Anyone,176916
2022-02-16 18:01,TOMORROW X TOGETHER,We Lost The Summer,210002
2022-02-16 18:04,ENHYPEN,Upper Side Dreamin’,189403
2022-02-16 18:08,TWICE,Alcohol-Free,210002
2022-02-16 18:11,LOONA,Star,198187
2022-02-16 18:14,Weeekly,After School,205374
2022-02-16 18:17,TEN,Paint Me Naked,180002
2022-02-16 18:21,SEVENTEEN,Don't Wanna Cry,203450
2022-02-16 18:21,ENHYPEN,Drunk-Dazed,29005
2022-02-16 18:24,ENHYPEN,Drunk-Dazed,165384
2022-02-16 18:27,Red Velvet,Queendom,181760
2022-02-16 18:30,WayV,Miracle,190333
2022-02-16 18:34,EXO,Love Shot,200306
2022-02-16 18:37,DEAN,instagram,175843
2022-02-16 19:51,GOT the beat,Step Back,228613
2022-02-16 19:54,BAEKHYUN,Bambi,213053
2022-02-16 19:58,NCT 127,Favorite (Vampire),215586
2022-02-16 20:03,BTS,My Time,234457
2022-02-16 20:06,ENHYPEN,FEVER,172106
2022-02-16 21:14,ENHYPEN,Blessed-Cursed,71596
2022-02-16 21:18,NCT U,OK!,229000
2022-02-16 21:21,ATEEZ,Take Me Home,221000
2022-02-16 21:57,ATEEZ,Answer,219760
2022-02-16 22:00,SEVENTEEN,Pretty U,207299
2022-02-16 22:01,Jus2,FOCUS ON ME,34077
2022-02-16 22:04,ATEEZ,The Real - Heung Version,210051
2022-02-16 22:07,SEVENTEEN,Crush,169560
2022-02-16 22:11,BAEKHYUN,Bambi,213053
2022-02-16 22:14,KAI,Mmmh,192346
2022-02-16 22:18,NCT U,Universe (Let's Play Ball),231466
2022-02-16 22:21,ATEEZ,Treasure,220846
2022-02-16 22:25,ATEEZ,Deja Vu,196670
2022-02-16 22:28,I.M,God Damn,207759
2022-02-16 22:32,GOT the beat,Step Back,228613
2022-02-16 22:35,ATEEZ,Fireworks (I'm The One),209574
2022-02-16 22:39,ENHYPEN,Tamed-Dashed,196170
2022-02-16 22:42,ENHYPEN,Blessed-Cursed,99472
2022-02-16 22:42,NCT 127,Favorite (Vampire),215586
2022-02-16 22:46,NCT 127,Sticker,227773
2022-02-16 22:49,TWICE,"HELLO (NAYEON, MOMO, CHAEYOUNG)",183213
2022-02-16 22:53,ATEEZ,"WONDERLAND (Symphony No.9 ""From The Wonderland"")",257007
2022-02-16 22:57,TWICE,CRY FOR ME,204167
2022-02-16 23:00,ENHYPEN,Upper Side Dreamin’,189402
2022-02-16 23:03,ENHYPEN,FEVER,172106
2022-02-16 23:07,BTS,My Time,234457
2022-02-16 23:10,TWICE,The Feels,198053
2022-02-16 23:13,LOONA,So What,198000
2022-02-16 23:17,Jay Park,All I Wanna Do (K) (Feat. Hoody & Loco),216786
2022-02-16 23:21,THE BOYZ,The Stealer,210938
2022-02-16 23:24,SEVENTEEN,Anyone,176933
2022-02-16 23:27,ENHYPEN,Tamed-Dashed,196170
2022-02-16 23:49,TOMORROW X TOGETHER,LO$ER=LO♡ER,1030
2022-02-16 23:49,STAYC,STEREOTYPE,1680
2022-02-16 23:52,Dreamcatcher,BEcause,191946
2022-02-16 23:56,文俊辉,寂寞号登机口,238346
2022-02-17 00:40,EVERGLOW,FIRST,83956
2022-02-17 00:43,TWICE,CRY FOR ME,204167
2022-02-17 00:46,TWICE,The Feels,198053
2022-02-17 00:50,ATEEZ,The Real - Heung Version,210051
2022-02-17 01:53,BLACKPINK,Kill This Love,8740
2022-02-17 01:56,Dreamcatcher,Odd Eye,185000
2022-02-17 01:59,BAEKHYUN,Bambi,213875
2022-02-17 02:03,SEVENTEEN,Light a Flame,189721
2022-02-17 02:05,ENHYPEN,Tamed-Dashed,83167
2022-02-17 02:06,WENDY,Like Water,180880
2022-02-17 02:09,EXO,Touch It,2212
2022-02-17 02:09,EXO,CALL ME BABY,211282
2022-02-17 02:09,TWICE,Dance The Night Away,1537
2022-02-17 02:09,BLACKPINK,As If It's Your Last,1874
2022-02-17 02:09,TAEYANG,"EYES, NOSE, LIPS",2212
2022-02-17 02:09,aespa,Black Mamba,2671
2022-02-17 02:09,EXO-K,Overdose,1958
2022-02-17 02:09,EXO,Power,7569
2022-02-17 02:13,SuperM,One (Monster & Infinity),221642
2022-02-17 02:13,ITZY,In the morning - English Ver.,13858
2022-02-17 02:13,ENHYPEN,Drunk-Dazed,2088
2022-02-17 02:13,TAEMIN,WANT,1924
2022-02-17 02:14,EXO,Don't fight the feeling,1710
2022-02-17 02:14,NCT 127,MAD DOG,1725
2022-02-17 02:16,EXO,The Eve,136426
2022-02-17 03:14,EXO,The Eve,3754
2022-02-17 03:16,BTS,Film out,95360
2022-02-17 03:18,BTS,Film out,119534
2022-02-17 03:22,DAY6,Sweet Chaos,227241
2022-02-17 03:25,GOT7,Waiting For You,174070
2022-02-17 03:29,Red Velvet,"Eyes Locked, Hands Locked",250010
2022-02-17 03:32,SUNMI,Gashina,180024
2022-02-17 03:36,NCT DREAM,Ridin',201774
2022-02-17 03:39,TWICE,I CAN'T STOP ME,205494
2022-02-17 03:43,ATEEZ,Take Me Home,221001
2022-02-17 03:46,EVERGLOW,LA DI DA,210002
2022-02-17 03:50,TOMORROW X TOGETHER,Can't You See Me?,201446
2022-02-17 03:53,LOONA,Star,198187
2022-02-17 03:57,EXO,PLAYBOY,212156
2022-02-17 03:59,DAY6,Shoot Me,175884
2022-02-17 04:03,Monsta X,Shoot Out,207197
2022-02-17 04:06,SEVENTEEN,HEY BUDDY,198240
2022-02-17 04:10,NCT U,Misfit,215854
2022-02-17 04:13,WONWOO,Bittersweet (feat. LeeHi),174774
2022-02-17 04:17,NCT 127,Chain,222170
2022-02-17 04:20,SEVENTEEN,Kidult,192894
2022-02-17 04:24,WayV,Love Talk,232695
2022-02-17 04:27,ENHYPEN,10 Months,194221
2022-02-17 04:30,GOT7,A,182614
2022-02-17 04:34,CIX,Movie Star,210002
2022-02-17 04:37,NCT U,90's Love,213667
2022-02-17 04:41,ASTRO,All Good,205708
2022-02-17 04:44,TOMORROW X TOGETHER,MOA Diary (Dubaddu Wari Wari),188277
2022-02-17 04:47,SEVENTEEN,Fear,175212
2022-02-17 04:50,EXO,Don't fight the feeling,176547
2022-02-17 04:54,LOONA,Butterfly,237684
2022-02-17 04:57,BAEKHYUN,Privacy,187307
2022-02-17 05:00,TWICE,Likey,207814
2022-02-17 05:03,TREASURE,I LOVE YOU,181619
2022-02-17 05:07,LOONA,Egoist (Olivia Hye),247382
2022-02-17 05:11,CRAVITY,Break all the Rules,208576
2022-02-17 05:14,STAYC,ASAP,194080
2022-02-17 05:17,NCT DREAM,Chewing Gum,197434
2022-02-17 05:21,SEVENTEEN,Left & Right,201774
2022-02-17 05:24,TWICE,Feel Special,206867
2022-02-17 05:28,SEVENTEEN,Together,244400
2022-02-17 05:31,JEON SOMI,What You Waiting For,175328
2022-02-17 05:35,TAEMIN,MOVE,211941
2022-02-17 05:39,DAY6 (Even of Day),Right Through Me,217973
2022-02-17 05:42,GOT7,LAST PIECE,222120
2022-02-17 05:46,NCT,BOSS,210164
2022-02-17 05:49,MAMAMOO,Sleep Talk,189334
2022-02-17 05:54,aespa,Forever (약속),298174
2022-02-17 05:57,SEVENTEEN,HIT,203507
2022-02-17 06:08,X1,Like always,66839
2022-02-17 08:35,X1,Like always,46672
2022-02-17 08:38,TWICE,The Feels,198053
2022-02-17 08:42,KAI,Mmmh,192346
2022-02-17 08:45,NCT 127,Favorite (Vampire),215586
2022-02-17 08:47,THE BOYZ,The Stealer,121898
2022-02-17 08:51,ATEEZ,Deja Vu,196670
2022-02-17 08:52,TWICE,CRY FOR ME,63497
2022-02-17 21:36,TWICE,CRY FOR ME,140659
2022-02-17 21:40,I.M,God Damn,207759
2022-02-17 21:41,ATEEZ,Treasure,79850
2022-02-18 03:38,STAYC,STEREOTYPE,150124
2022-02-18 03:39,ATEEZ,Treasure,9557
2022-02-18 03:41,ATEEZ,Treasure,131494
2022-02-18 03:44,I.M,God Damn,207760
2022-02-18 03:48,ATEEZ,Deja Vu,196671
2022-02-18 03:51,ENHYPEN,Upper Side Dreamin’,189399
2022-02-18 03:54,TWICE,"HELLO (NAYEON, MOMO, CHAEYOUNG)",183214
2022-02-18 03:57,ENHYPEN,Tamed-Dashed,196171
2022-02-18 04:01,ATEEZ,"WONDERLAND (Symphony No.9 ""From The Wonderland"")",257008
2022-02-18 04:05,NCT 127,Favorite (Vampire),215587
2022-02-18 04:09,GOT the beat,Step Back,228614
2022-02-18 04:12,SEVENTEEN,Pretty U,207324
2022-02-18 04:16,Jay Park,All I Wanna Do (K) (Feat. Hoody & Loco),216787
2022-02-18 04:19,ATEEZ,Fireworks (I'm The One),209575
2022-02-18 04:23,ATEEZ,Take Me Home,221001
2022-02-18 04:27,TWICE,CRY FOR ME,204168
2022-02-18 04:30,Jus2,FOCUS ON ME,216505
2022-02-18 04:33,SEVENTEEN,Crush,169560
2022-02-18 04:36,KAI,Mmmh,192347
2022-02-18 04:40,THE BOYZ,The Stealer,210002
2022-02-18 04:44,BTS,My Time,234458
2022-02-18 04:47,ATEEZ,Answer,219760
2022-02-18 04:50,ENHYPEN,Blessed-Cursed,170017
2022-02-18 04:53,SEVENTEEN,Anyone,176934
2022-02-18 04:57,ATEEZ,The Real - Heung Version,210002
2022-02-18 05:01,NCT U,OK!,229000
2022-02-18 05:04,NCT 127,Sticker,227774
2022-02-18 05:08,NCT U,Universe (Let's Play Ball),231467
2022-02-18 05:12,BAEKHYUN,Bambi,213054
2022-02-18 05:15,LOONA,So What,198001
2022-02-18 05:19,TWICE,The Feels,198054
2022-02-18 05:21,ENHYPEN,FEVER,172107
2022-02-18 05:24,ENHYPEN,FEVER,172107
2022-02-18 05:28,TOMORROW X TOGETHER,0X1=LOVESONG (I Know I Love You) feat. Seori,202204
2022-02-18 05:31,THE BOYZ,The Stealer,210002
2022-02-18 05:35,Rad Museum,Dancing In The Rain,203000
2022-02-18 05:39,文俊辉,寂寞号登机口,238347
2022-02-18 05:42,Sam Kim,Love Me Like That,211364
2022-02-18 05:46,SHINee,Don't Call Me,219994
2022-02-18 05:49,NCT 127,Favorite (Vampire),215587
2022-02-18 05:53,SEVENTEEN,To you,225574
2022-02-18 05:57,DEAN,풀어,211973
2022-02-18 06:00,X1,FLASH,211320
2022-02-18 06:04,TOMORROW X TOGETHER,Anti-Romantic,215189
2022-02-18 06:07,D.O.,Rose,153720
2022-02-18 06:10,EVERGLOW,FIRST,212280
2022-02-18 06:14,SEVENTEEN,Fast Pace,220172
2022-02-18 06:18,DEAN,instagram,255729
2022-02-18 06:22,ASTRO,All Night,223747
2022-02-18 06:26,BAEKHYUN,Get You Alone,251027
2022-02-18 06:30,DAY6,You make Me,218985
2022-02-18 06:33,IU,LILAC,214254
2022-02-18 06:36,SEVENTEEN,Light a Flame,189587
2022-02-18 06:40,PENTAGON,Daisy,188989
2022-02-18 06:51,CIX,Jungle,128765
2022-02-18 17:12,THE BOYZ,The Stealer,210938
2022-02-18 17:15,ENHYPEN,Tamed-Dashed,196170
2022-02-18 17:18,ENHYPEN,FEVER,172106
2022-02-18 17:22,I.M,God Damn,207759
2022-02-18 17:22,Jus2,FOCUS ON ME,4891
2022-02-18 17:23,STAYC,ASAP,75670
2022-02-18 17:27,Kendrick Lamar,m.A.A.d city,235680
2022-02-18 17:31,TOMORROW X TOGETHER,What if I had been that PUMA,212703
2022-02-18 17:31,BTS,Butter,7486
2022-02-18 17:35,Usher,DJ Got Us Fallin' In Love (feat. Pitbull),220800
2022-02-18 17:38,Kanye West,Good Life,207000
2022-02-18 17:41,LOONA,So What,198000
2022-02-18 17:45,BTS,Dope,240020
2022-02-18 17:46,Far East Movement,Like A G6,28108
2022-02-18 17:46,SHINee,Don't Call Me,1680
2022-02-18 17:46,LOONA,Singing in the Rain,1260
2022-02-18 17:49,ENHYPEN,Blessed-Cursed,170805
2022-02-18 17:52,A$AP Ferg,Plain Jane,173600
2022-02-18 17:55,ATEEZ,Deja Vu,196670
2022-02-18 18:00,BTS,BTS Cypher 4,294463
2022-02-18 18:03,Ariana Grande,"break up with your girlfriend, i'm bored",190440
2022-02-18 18:05,Saweetie,My Type,126446
2022-02-18 18:09,BTS,We Are Bulletproof Pt.2,223933
2022-02-18 18:13,NCT 127,Sticker,227773
2022-02-18 18:16,Lil Pump,Esskeetit,181714
2022-02-18 18:19,NCT 127,Lemonade,190066
2022-02-18 18:23,BTS,DNA,223122
2022-02-18 18:25,JEON SOMI,DUMB DUMB,149446
2022-02-18 18:31,SEVENTEEN,Ready to love,324948
2022-02-18 18:33,BLACKPINK,As If It's Your Last,145410
2022-02-18 18:33,Red Velvet,Dumb Dumb,3280
2022-02-18 18:33,BTS,Burning Up (Fire),1980
2022-02-18 18:36,NCT,Baby Don’t Stop,156230
2022-02-18 18:40,BTS,Blood Sweat & Tears,217051
2022-02-18 18:43,EXO,Love Shot,200306
2022-02-18 18:47,BTS,Silver Spoon,233160
2022-02-18 19:33,Jack Harlow,WHATS POPPIN,17877
2022-02-18 19:33,Dreamcatcher,BEcause,144591
2022-02-18 19:33,TAEYEON,INVU,1535
2022-02-18 19:34,Jack Harlow,Face Of My City (feat. Lil Baby),4202
2022-02-18 19:34,VIVIZ,BOP BOP!,25685
2022-02-18 19:34,Jack Harlow,Already Best Friends (feat. Chris Brown),1024
2022-02-18 19:34,Jack Harlow,Way Out (feat. Big Sean),1258
2022-02-18 19:34,Jack Harlow,Rendezvous,2581
2022-02-18 19:34,Jung Kook,Stay Alive (Prod. SUGA of BTS),9365
2022-02-18 19:35,The Neighbourhood,Sweater Weather,576
2022-02-18 19:35,J. Cole,No Role Modelz,1173
2022-02-18 19:35,J. Cole,No Role Modelz,3776
2022-02-18 19:35,Tate McRae,she's all i wanna be,1365
2022-02-18 19:35,Eminem,"Lose Yourself - From ""8 Mile"" Soundtrack",3647
2022-02-18 19:35,Dr. Dre,The Next Episode,3285
2022-02-18 19:35,SZA,I Hate U,2090
2022-02-18 19:35,Jack Harlow,Tyler Herro,45248
2022-02-18 19:36,Arctic Monkeys,505,13525
2022-02-18 19:36,Gunna,Banking On Me,13248
2022-02-18 19:36,Bali Baby,Fuck It Up,2922
2022-02-18 19:36,Nicki Minaj,Bussin,3498
2022-02-18 19:36,Lil Wayne,Anti-Hero (feat. Lil Tecca),6720
2022-02-18 19:36,Future,Worst Day,7402
2022-02-18 19:36,Megan Thee Stallion,Megan's Piano,4394
2022-02-18 19:36,Summer Walker,No Love (with SZA),2986
2022-02-18 19:36,Erica Banks,The Best,2517
2022-02-18 19:36,Megan Thee Stallion,Warning,7338
2022-02-18 19:36,BIA,BESITO (feat. G Herbo),1578
2022-02-18 19:37,Flo Milli,Ice Baby,1066
2022-02-18 19:37,Megan Thee Stallion,Flamin’ Hottie,18858
2022-02-18 19:37,Saweetie,Icy Chain,3456
2022-02-18 19:37,Mike Dimes,HOME,1237
2022-02-18 19:37,Yeat,Rackz got më (feat. Gunna),16981
2022-02-18 19:37,Coi Leray,Anxiety,2111
2022-02-18 19:37,KenTheMan,About Me,2666
2022-02-18 19:37,LightSkinKeisha,Pop Sh*t Queen,7509
2022-02-18 19:38,Bad Bunny,Yonaguni,16917
2022-02-18 19:38,Vitamin String Quartet,"thank u, next",10111
2022-02-18 19:38,alt-J,The Actor,16064
2022-02-18 19:38,Wisin & Yandel,NO SE OLVIDA,5674
2022-02-18 19:38,3OH!3,My First Kiss (feat. Ke$ha),0
2022-02-18 19:38,Bad Bunny,La Difícil,2431
2022-02-18 19:38,Ozuna,Deprimida,1173
2022-02-18 19:39,Ella Mai,DFMU,10240
2022-02-18 19:39,Katy Perry,I Kissed A Girl,29503
2022-02-18 19:42,Jack Harlow,Same Guy (feat. Adam Levine),164031
2022-02-18 19:43,Jack Harlow,THRU THE NIGHT (feat. Bryson Tiller),53388
2022-02-18 19:44,Jack Harlow,THRU THE NIGHT (feat. Bryson Tiller),75269
2022-02-18 19:46,Jack Harlow,ONCE MAY COMES,146608
2022-02-18 19:49,Jack Harlow,Automatic,158480
2022-02-18 19:50,Jack Harlow,Nail Tech,33427
2022-02-18 19:50,Jack Harlow,WHATS POPPIN,3778
2022-02-18 19:53,Jack Harlow,Nail Tech,206386
2022-02-18 19:54,Jack Harlow,WHATS POPPIN,17954
2022-02-18 19:55,Jack Harlow,Nail Tech,51022
2022-02-18 19:57,Jack Harlow,Nail Tech,155669
2022-02-18 19:59,Jack Harlow,WHATS POPPIN,139741
2022-02-18 20:02,Jack Harlow,I WANNA SEE SOME ASS (feat. jetsonmade),125302
2022-02-18 20:04,Aminé,REEL IT IN,121346
2022-02-18 20:16,KYLE,Don't Wanna Fall In Love,82451
2022-02-18 20:19,Jack Harlow,Detox,198933
2022-02-18 20:23,Jack Harlow,RAIN,196638
2022-02-18 20:25,Jack Harlow,Creme,156531
2022-02-18 20:27,Jack Harlow,I WANNA SEE SOME ASS (feat. jetsonmade),125302
2022-02-18 20:30,G-Eazy,Moana,178216
2022-02-18 20:30,Jack Harlow,WHATS POPPIN,5878
2022-02-18 20:33,Jack Harlow,SLIDE FOR ME,184109
2022-02-18 20:36,Ty Dolla $ign,I Won,175639
2022-02-18 20:39,Tion Wayne,Body (Remix) - feat. Jack Harlow,168510
2022-02-18 20:42,Jack Harlow,SMELLS LIKE INCENSE,144443
2022-02-18 20:45,Jack Harlow,SUNDAY NIGHT,191778
2022-02-18 20:47,Smokepurpp,Tide Pen (feat. Jack Harlow),144874
2022-02-18 21:32,Jack Harlow,GHOST,140996
2022-02-18 21:34,Jack Harlow,SUNDOWN,125217
2022-02-18 21:35,Jack Harlow,Face Of My City (feat. Lil Baby),95800
2022-02-18 21:39,Jack Harlow,Nail Tech,206385
2022-02-18 21:39,Jack Harlow,WHATS POPPIN,3184
2022-02-18 21:42,KYLE,Don't Wanna Fall In Love,209770
2022-02-18 21:46,ATEEZ,Desire,234508
2022-02-18 21:50,ATEEZ,Turbulence,199586
2022-02-18 21:53,ATEEZ,"HALA HALA (Hearts Awakened, Live Alive)",202097
2022-02-18 23:08,ATEEZ,Utopia,1770
2022-02-18 23:08,ATEEZ,The Leaders,27421
2022-02-18 23:08,ATEEZ,Better - Korean Version,214225
2022-02-18 23:11,ATEEZ,THANXX,181146
2022-02-18 23:15,ATEEZ,Treasure,220846
2022-02-18 23:15,ATEEZ,Eternal Sunshine,3866
2022-02-19 00:56,ATEEZ,Wave,49126
2022-02-19 01:00,Sage The Gemini,Red Nose,178993
2022-02-19 01:00,E-40,Function,6849
2022-02-19 01:03,YG,One Time Comin',171440
2022-02-19 01:04,New Boyz,FM$,50832
2022-02-19 01:04,Lil Pump,Stripper Name (feat. YG and 2 Chainz),1021
2022-02-19 01:04,Jeremih,Don't Tell 'Em,3691
2022-02-19 01:07,Priceless Da Roc,Yiken (Certified),0
2022-02-19 01:07,YBN Nahmir,Bounce Out With That,4102
2022-02-19 01:07,YG,You Broke,209786
2022-02-19 01:07,YBN Nahmir,Rubbin off the Paint,0
2022-02-19 01:08,Valee,Womp Womp,1439
2022-02-19 01:08,Travis Porter,Bring It Back,23
2022-02-19 01:11,YG,Why You Always Hatin?,196586
2022-02-19 01:15,Tyga,Taste (feat. Offset),232959
2022-02-19 01:17,Khia,"My Neck, My Back (Lick It) - Street/Club Version",151879
2022-02-19 19:36,ENHYPEN,Tamed-Dashed,196170
2022-02-19 19:40,ENHYPEN,Go Big or Go Home,201707
2022-02-19 20:14,ENHYPEN,Outro : Day 2,45858
2022-02-19 20:14,ENHYPEN,Outro : Day 2,3248
2022-02-19 20:17,ENHYPEN,Not For Sale,181197
2022-02-19 20:20,ENHYPEN,Upper Side Dreamin’,189403
2022-02-19 20:21,ENHYPEN,Forget Me Not,60210
2022-02-19 20:25,ENHYPEN,Blockbuster feat. YEONJUN of TOMORROW X TOGETHER,227426
2022-02-19 20:27,ENHYPEN,Intro : Whiteout,5459
2022-02-19 20:27,ENHYPEN,Intro : Whiteout,99339
2022-02-19 20:30,ENHYPEN,Go Big or Go Home,201700
2022-02-19 20:33,ENHYPEN,Billy Poco,145205
2022-02-19 20:35,ENHYPEN,"Attention, please!",167595
2022-02-19 20:38,ENHYPEN,Just A Little Bit,167821
2022-02-19 20:40,ENHYPEN,Intro : The Invitation,130009
2022-02-19 20:41,ENHYPEN,Interlude : Question,186
2022-02-19 20:41,ENHYPEN,Just A Little Bit,729
2022-02-19 20:41,ENHYPEN,Hey Tayo - Tayo Opening Theme Song,15975
2022-02-19 20:41,ENHYPEN,Tamed-Dashed,39971
2022-02-19 20:42,SEVENTEEN,20,2765
2022-02-19 20:45,SEVENTEEN,Jam Jam,205259
2022-02-19 20:48,SEVENTEEN,Don't Wanna Cry,203450
2022-02-19 20:52,SEVENTEEN,Adore U (Vocal Team Ver.),224887
2022-02-19 20:56,SEVENTEEN,Together,244400
2022-02-19 20:57,SEVENTEEN,Outro. Incompletion,73784
2022-02-19 21:00,SEVENTEEN,Love Letter,178940
2022-02-19 21:04,SEVENTEEN,24H,188987
2022-02-19 21:05,SEVENTEEN,2 MINUS 1 (Bonus Track),51345
2022-02-19 21:05,SEVENTEEN,When I Grow up,0
2022-02-19 21:05,SEVENTEEN,Chilli,788
2022-02-19 21:05,SEVENTEEN,Ah Yeah,484
2022-02-19 21:08,SEVENTEEN,Mansae,186899
2022-02-19 21:11,SEVENTEEN,Still Lonely,206802
2022-02-19 21:14,SEVENTEEN,OMG,183628
2022-02-19 21:17,SEVENTEEN,Hug,159158
2022-02-19 21:20,SEVENTEEN,Do Re Mi,197560
2022-02-19 21:23,SEVENTEEN,Fear,175199
2022-02-19 21:25,SEVENTEEN,Campfire,604
2022-02-19 21:25,SEVENTEEN,NO F.U.N,102379
2022-02-19 21:25,SEVENTEEN,Shining Diamond,245
2022-02-19 21:25,SEVENTEEN,Don't Wanna Cry,1471
2022-02-19 21:25,SEVENTEEN,Ah Yeah,0
2022-02-19 21:28,SEVENTEEN,Q&A,35536
2022-02-19 21:28,Pink Sweat$,17 (feat. Joshua and DK of SEVENTEEN),160009
2022-02-19 21:32,SEVENTEEN,VERY NICE,192116
2022-02-19 21:32,SEVENTEEN,Shining Diamond,4490
2022-02-19 21:32,SEVENTEEN,Wave,18761
2022-02-19 21:32,SEVENTEEN,Love Letter,659
2022-02-19 21:36,SEVENTEEN,Pretty U,207324
2022-02-19 21:39,VERNON,Lotto (feat.Don Mills) (Prod. by Gonzo),205176
2022-02-19 21:42,SEVENTEEN,PANG!,178640
2022-02-19 21:46,SEVENTEEN,Falling For U,235072
2022-02-19 21:50,SEVENTEEN,Heaven's Cloud,232227
2022-02-19 21:53,SEVENTEEN,When I Grow up,202984
2022-02-19 21:57,SEVENTEEN,Fast Pace,220172
2022-02-19 22:00,SEVENTEEN,MOONWALKER,180141
2022-02-19 22:03,SEVENTEEN,IF I,189234
2022-02-19 22:07,SEVENTEEN,Say Yes,230180
2022-02-19 22:10,SEVENTEEN,Run to you,194121
2022-02-19 22:14,SEVENTEEN,Say Yes,230180
2022-02-19 22:18,SEVENTEEN,Habit,253224
2022-02-19 22:22,SEVENTEEN,CALL CALL CALL!,199867
2022-02-19 22:25,SEVENTEEN,What's Good,168087
2022-02-19 22:28,SEVENTEEN,MY I,184160
2022-02-19 22:31,SEVENTEEN,Lean On Me - Japanese ver.,204988
2022-02-19 22:34,SEVENTEEN,A-TEEN,196347
2022-02-19 22:38,SEVENTEEN,Don't listen in secret,237576
2022-02-19 22:42,SEVENTEEN,Adore U,186673
2022-02-19 22:45,SEVENTEEN,Still Lonely,206802
2022-02-19 22:48,SEVENTEEN,Jam Jam,205274
2022-02-19 22:52,SEVENTEEN,OMG,183628
2022-02-19 22:55,SEVENTEEN,Ready to love,186760
2022-02-19 22:58,SEVENTEEN,Crazy in Love,215581
2022-02-19 23:01,SEVENTEEN,Chuck,178195
2022-02-19 23:04,SEVENTEEN,Mansae,186899
2022-02-19 23:08,SEVENTEEN,Flower,207405
2022-02-19 23:12,SEVENTEEN,I Don't Know,231923
2022-02-19 23:15,SEVENTEEN,Drift Away,189267
2022-02-19 23:19,SEVENTEEN,Our dawn is hotter than day,212334
2022-02-19 23:22,SEVENTEEN,I Wish,233360
2022-02-19 23:26,SEVENTEEN,Oh My!,195028
