endTime,artistName,trackName,msPlayed
2022-07-04 07:22,TAEYONG,Love Theory,6186
2022-07-04 07:25,Adam Hicks,"Determinate - From ""Lemonade Mouth""",40553
2022-07-04 07:25,Harry Styles,Late Night Talking,177954
2022-07-05 01:41,aespa,Savage,238143
2022-07-05 01:44,NCT 127,Favorite (Vampire),215586
2022-07-05 01:47,Mac Miller,The Spins,195873
2022-07-05 01:51,MRSHLL,DATE NiTE (feat. Yoonmirae),217151
2022-07-05 01:54,TWICE,The Feels,198053
2022-07-05 01:58,Jack Harlow,First Class,1194
2022-07-05 01:58,NCT 127,Love Song,184787
2022-07-05 02:01,TWICE,FANCY,831
2022-07-05 02:01,STAYC,RUN2U,203605
2022-07-05 02:01,NCT U,OK!,1791
2022-07-05 02:02,BTS,dimple,36778
2022-07-05 02:05,NCT 127,Baby Don’t Like It 나쁜 짓,158919
2022-07-05 02:07,BTS,Trivia 承 : Love,111001
2022-07-05 02:46,Adam Hicks,"Determinate - From ""Lemonade Mouth""",157557
2022-07-05 02:47,Simple Minds,Don't You (Forget About Me),0
2022-07-05 02:47,Kanye West,Father Stretch My Hands Pt. 1,40171
2022-07-05 02:50,SEVENTEEN,Good to Me,189714
2022-07-05 02:55,Kate Bush,Running Up That Hill (A Deal With God) - 2018 Remaster,300840
2022-07-05 03:00,Metallica,Master of Puppets (Remastered),301853
2022-07-05 03:03,ATEEZ,Fireworks (I'm The One),209574
2022-07-05 03:07,SEVENTEEN,Crazy in Love,215557
2022-07-05 03:11,YUGYEOM,Running Through The Rain,243546
2022-07-05 03:14,SEVENTEEN,HOT,197586
2022-07-05 03:18,Ariana Grande,bad idea,201985
2022-07-05 03:22,NCT 127,Sticker,227773
2022-07-05 03:25,Halau Hula Ka No'eau (Hawai'i Arts Ensemble),Aia La O Pele (There is Pele),1834
2022-07-05 03:25,TWICE,FANCY,10880
2022-07-05 03:25,The Beatles,I Want To Hold Your Hand - Remastered 2015,0
2022-07-05 03:25,SEVENTEEN,Crazy in Love,1344
2022-07-05 03:25,ENHYPEN,Tamed-Dashed,196170
2022-07-05 03:25,Ariana Grande,bloodline,0
2022-07-05 03:25,aespa,Savage,13968
2022-07-05 03:25,TWICE,Signal,917
2022-07-05 03:28,Kid Cudi,Pursuit Of Happiness - Extended Steve Aoki Remix,153280
2022-07-05 09:37,Novo Amor,Terraform,251920
2022-07-05 09:41,Novo Amor,Carry You,273106
2022-07-05 09:43,Nanea,Tiare Oe No,126154
2022-07-05 09:46,Te Vaka,Haoloto,5909
2022-07-05 09:46,Keali'i Reichel,E O Mai,179370
2022-07-05 09:49,Dominic Fike,3 Nights,177666
2022-07-05 09:53,BUMKEY,COVID-19 (feat. SUPERBEE),196793
2022-07-05 09:55,NCT 127,Baby Don’t Like It 나쁜 짓,158919
2022-07-05 09:59,ATEEZ,The Real - Heung Version,210051
2022-07-05 10:01,Troye Sivan,Angel Baby,6314
2022-07-05 10:01,Novo Amor,Carry You,1642
2022-07-05 10:01,LeeHi,ONLY,103124
2022-07-05 10:01,Farruko,Pepas,106
2022-07-05 10:04,Novo Amor,Haven (from Life Is Strange),172500
2022-07-05 10:06,Novo Amor,If We're Being Honest,157047
2022-07-06 01:44,ATEEZ,Treasure,44352
2022-07-06 01:46,ATEEZ,Answer,70570
2022-07-07 02:29,Olivia Rodrigo,good 4 u,4821
2022-07-07 04:11,Olivia Rodrigo,traitor,8661
2022-07-07 04:15,Lady Gaga,Shallow - Radio Edit,217212
2022-07-07 04:18,Jodi Benson,"Part of Your World - From ""The Little Mermaid"" / Soundtrack Version",195493
2022-07-07 04:22,Klarisse De Guzman,Ikaw Ay Ako,248800
2022-07-07 04:25,Victorious Cast,Give It Up (feat. Elizabeth Gillies & Ariana Grande),165146
2022-07-07 04:29,Ariana Grande,Dangerous Woman,235946
2022-07-07 04:29,Alicia Keys,If I Ain't Got You,1557
2022-07-07 04:29,Céline Dion,"Because You Loved Me (Theme from ""Up Close and Personal"")",2581
2022-07-07 04:29,Katy Perry,The One That Got Away,2560
2022-07-07 04:29,Ben Platt,Found/Tonight,8842
2022-07-07 04:29,Queen,Somebody To Love - Remastered 2011,2517
2022-07-07 04:37,Ariana Grande,pov,1585
2022-07-07 04:37,SEVENTEEN,"Same dream, same mind, same night",247920
2022-07-07 04:37,Ariana Grande,breathin,15594
2022-07-07 04:37,Ariana Grande,God is a woman,0
2022-07-07 04:37,Kelly Clarkson,A Moment Like This,874
2022-07-07 04:37,Billy Joel,Vienna,0
2022-07-07 04:43,Lady Gaga,Yoü And I,353743
2022-07-07 04:44,The Isley Brothers,Spend the Night (Ce Soir),7551
2022-07-07 04:44,Rahsaan Patterson,Spend The Night,7082
2022-07-07 04:44,MPH,Spend The Night,1792
2022-07-07 04:44,Lady Gaga,Summerboy,7722
2022-07-07 04:45,The Rolling Stones,Let's Spend The Night Together,1728
2022-07-07 04:45,Kate Bush,Running Up That Hill (A Deal With God) - 2018 Remaster,4266
2022-07-07 07:52,SEVENTEEN,Fast Pace,220971
2022-07-07 07:55,SEVENTEEN,HOT,173226
2022-07-09 00:51,Lady Gaga,Yoü And I,4340
2022-07-09 00:51,Stray Kids,MANIAC,1258
2022-07-09 00:51,Dominic Fike,3 Nights,177666
2022-07-09 00:51,NCT U,OK!,789
2022-07-09 00:55,Troye Sivan,Angel Baby,220779
2022-07-09 00:58,STAYC,RUN2U,213426
2022-07-09 01:02,ATEEZ,Deja Vu,196670
2022-07-09 01:05,Harry Styles,As It Was,167303
2022-07-09 01:07,88rising,Best Lover,152910
2022-07-09 01:08,Farruko,Pepas,60297
2022-07-09 01:12,ATEEZ,The Real - Heung Version,210051
2022-07-09 01:13,Jack Harlow,Nail Tech,75998
2022-07-09 01:16,Harry Styles,Late Night Talking,177954
2022-07-09 01:19,BUMKEY,COVID-19 (feat. SUPERBEE),196793
2022-07-09 01:20,STAYC,RUN2U,22844
2022-07-09 01:23,THE BOYZ,The Stealer,210938
2022-07-09 01:26,SEVENTEEN,Pretty U,23576
2022-07-09 01:26,ATEEZ,THANXX,181146
2022-07-09 03:06,BTS,Trivia 承 : Love,41749
2022-07-09 03:10,SEVENTEEN,"Same dream, same mind, same night",247920
2022-07-09 03:11,SEVENTEEN,Shining Diamond,4631
2022-07-09 03:11,SEVENTEEN,Home,1091
2022-07-09 03:11,SEVENTEEN,GAM3 BO1,0
2022-07-09 03:11,SEVENTEEN,CHANGE UP,278
2022-07-09 03:14,SEVENTEEN,Light a Flame,189586
2022-07-09 03:18,SEVENTEEN,Fast Pace,220971
2022-07-09 03:18,SEVENTEEN,Getting Closer,11462
2022-07-09 03:20,SEVENTEEN,HOT,157098
2022-07-10 05:19,SEVENTEEN,Pretty U,183724
2022-07-10 05:23,SEVENTEEN,Don't listen in secret,237552
2022-07-10 05:28,SEVENTEEN,舞い落ちる花びら(Fallin' Flower),212333
2022-07-10 05:32,Ariana Grande,Dangerous Woman,235946
2022-07-10 05:35,STAYC,ASAP,194080
2022-07-10 05:39,BTS,Trivia 承 : Love,225697
2022-07-10 05:43,Drake,Feel No Ways,240653
2022-07-10 08:51,Ariana Grande,in my head,4561
2022-07-10 08:52,88rising,Best Lover,25770
2022-07-10 08:55,88rising,Best Lover,133496
2022-07-10 08:58,ATEEZ,The Real - Heung Version,210051
2022-07-10 08:58,Dominic Fike,3 Nights,10671
2022-07-10 09:02,aespa,Savage,238143
2022-07-10 09:06,ENHYPEN,Tamed-Dashed,196170
2022-07-10 09:09,ATEEZ,Answer,219760
2022-07-10 09:13,KAI,Mmmh,192346
2022-07-10 09:16,ENHYPEN,Upper Side Dreamin’,2300
2022-07-10 09:16,ATEEZ,Deja Vu,196670
2022-07-10 09:16,Lady Gaga,Yoü And I,4350
2022-07-10 09:16,ATEEZ,Treasure,3939
2022-07-10 09:16,Harry Styles,As It Was,4470
2022-07-10 09:16,Harry Styles,Daylight,2150
2022-07-10 09:16,ATEEZ,Don't Stop,5330
2022-07-10 09:20,MRSHLL,DATE NiTE (feat. Yoonmirae),217151
2022-07-10 09:22,SEVENTEEN,Fear,147548
2022-07-10 09:22,NCT U,OK!,1020
2022-07-10 09:23,YUGYEOM,Running Through The Rain,12940
2022-07-15 12:22,Jung Seung Hwan,Day & Night,4736
2022-07-15 12:23,Kim Feel,One Day,3029
2022-07-15 12:23,NCT U,OK!,40462
2022-07-15 12:42,Gaho,Running,2922
2022-07-15 14:09,j-hope,Arson,853
2022-07-15 14:09,Jung Seung Hwan,Day & Night,6229
2022-07-15 14:10,ENHYPEN,Future Perfect (Pass the MIC),426
2022-07-15 14:10,NAYEON,POP!,981
2022-07-15 14:10,aespa,Girls,746
2022-07-16 16:59,ENHYPEN,Future Perfect (Pass the MIC),173689
2022-07-16 17:02,j-hope,MORE,169786
2022-07-16 17:05,CHUNG HA,Sparkling,179798
2022-07-16 17:08,SUPER JUNIOR,Mango,188869
2022-07-16 17:11,WSG WANNBE (Gaya-G),At That Moment,178102
2022-07-19 01:25,Saweetie,My Type,6485
2022-07-19 01:25,Saweetie,Best Friend (feat. Doja Cat),2581
2022-07-19 01:26,Saweetie,Tap In,9045
2022-07-19 12:13,SEVENTEEN,Circles,236138
2022-07-20 02:19,LE SSERAFIM,Blue Flame,4266
2022-07-20 10:52,BAEKHYUN,Bambi,213053
2022-07-20 10:55,SEVENTEEN,Anyone,176933
2022-07-20 12:44,SEVENTEEN,Pretty U,178464
2022-07-20 12:45,SEVENTEEN,Circles,27434
2022-07-20 12:55,Justin Bieber,Holy (feat. Chance The Rapper),24362
2022-07-20 12:55,Frank Ocean,Sweet Life,5482
2022-07-20 12:55,Khalid,Young Dumb & Broke,2816
2022-07-20 12:56,Frank Ocean,Lost,18410
2022-07-20 12:56,Kwon Jin Ah,Just like this,1429
2022-07-20 12:56,Harry Styles,Satellite,7616
2022-07-22 06:41,Kwon Jin Ah,Just like this,69220
2022-07-22 06:45,aespa,Girls,240440
2022-07-22 06:48,STAYC,BEAUTIFUL MONSTER,180000
2022-07-22 06:51,SEVENTEEN,_WORLD,178453
2022-07-22 06:55,SEVENTEEN,Circles,239613
2022-07-22 06:58,SEVENTEEN,CHEERS,168202
2022-07-22 06:59,Jay Park,Need To Know,74130
2022-07-22 06:59,SURAN,The Queen,14570
2022-07-22 07:03,DAY6,Congratulations,229293
2022-07-22 07:07,DAY6,Zombie,209259
2022-07-22 07:11,DAY6,Sweet Chaos,227240
2022-07-22 07:14,DAY6,Time of Our Life,205575
2022-07-22 07:16,DAY6,I'm Serious,100681
2022-07-22 07:16,DAY6,How Can I Say,12760
2022-07-22 07:19,88rising,Best Lover,16580
2022-07-22 07:19,Metallica,Master of Puppets,161990
2022-07-22 07:20,ATEEZ,The King,48600
2022-07-22 07:23,Stray Kids,Side Effects,195253
2022-07-22 07:26,Kep1er,WA DA DA,183693
2022-07-22 07:29,STAYC,STEREOTYPE,191695
2022-07-22 07:32,P1Harmony,SIREN,181213
2022-07-22 07:39,ITZY,DOMINO,186293
2022-07-22 07:51,NMIXX,O.O,172936
2022-07-22 07:52,ITZY,Voltage,18544
2022-07-22 07:55,ENHYPEN,FEVER,172106
2022-07-22 07:55,INI,KILLING PART,6473
2022-07-22 07:55,CRAVITY,My Turn,0
2022-07-22 07:59,STAYC,RUN2U,213426
2022-07-22 07:59,NMIXX,TANK,18363
2022-07-22 08:03,WJSN,Last Sequence,0
2022-07-22 08:03,LOONA,POSE,11283
2022-07-22 08:03,INI,We Are,0
2022-07-22 08:03,LOONA,Flip That,1790
2022-07-22 08:03,LIGHTSUM,Vanilla,0
2022-07-22 08:03,WJSN,AURA,0
2022-07-22 08:03,Stray Kids,Thunderous,183266
2022-07-22 08:03,STAYC,BEAUTIFUL MONSTER,2780
2022-07-22 08:06,ATEEZ,ROCKY,186030
2022-07-23 07:35,SEVENTEEN,Darl+ing,25834
2022-07-24 01:16,STAYC,BEAUTIFUL MONSTER,52458
2022-07-24 01:17,ATEEZ,The King,5360
2022-07-24 01:20,ENHYPEN,Future Perfect (Pass the MIC),180750
2022-07-24 01:22,Kep1er,MVSK,147609
2022-07-24 01:28,TO1,Son of Beast,2840
2022-07-24 01:28,INI,CALL 119,37330
2022-07-24 01:31,THE BOYZ,Sweet,184000
2022-07-24 01:35,THE BOYZ,No Air,244089
2022-07-24 01:39,P1Harmony,Butterfly,200346
2022-07-24 01:39,CRAVITY,Break all the Rules,10564
2022-07-24 01:42,STAYC,SO BAD,212264
2022-07-24 01:44,INI,KILLING PART,3970
2022-07-24 01:44,NCT DREAM,Beatbox,8510
2022-07-24 01:44,NCT DREAM,Chewing Gum,76835
2022-07-24 01:48,ATEEZ,Answer,219760
2022-07-24 01:52,THE BOYZ,REVEAL,202453
2022-07-24 01:56,Stray Kids,God’s Menu,137496
2022-07-24 01:56,LIGHTSUM,ALIVE,1620
2022-07-24 01:58,NCT DREAM,BOOM,133220
2022-07-24 02:02,STAYC,STEREOTYPE,184450
2022-07-24 02:05,ENHYPEN,Go Big or Go Home,1660
2022-07-24 02:05,Stray Kids,VENOM,10045
2022-07-24 02:05,ATEEZ,Fireworks (I'm The One),209574
2022-07-24 02:08,ENHYPEN,Drunk-Dazed,143000
2022-07-24 02:09,ATEEZ,Illusion,86650
2022-07-24 02:11,LOONA,Star,73430
2022-07-24 02:11,ITZY,In the morning,1610
2022-07-24 02:13,Kep1er,Up!,90
2022-07-24 02:13,NCT DREAM,"Sorry, Heart",0
2022-07-24 02:13,THE BOYZ,THRILL RIDE,92150
2022-07-24 02:13,LIGHTSUM,Vanilla,1410
2022-07-24 02:13,Stray Kids,DOMINO,4220
2022-07-24 02:21,Kep1er,Up!,192026
2022-07-24 02:21,Stray Kids,DOMINO,4943
2022-07-24 02:24,CRAVITY,VENI VIDI VICI,7703
2022-07-24 02:24,ITZY,SNEAKERS (English Ver.),1920
2022-07-24 02:24,ENHYPEN,Let Me In (20 CUBE),1350
2022-07-24 02:24,WJSN,Secret,1520
2022-07-24 02:24,NCT DREAM,Hello Future,0
2022-07-24 02:24,NMIXX,O.O,172936
2022-07-24 02:24,LIGHTSUM,VIVACE,470
2022-07-24 02:26,P1Harmony,SIREN,65300
2022-07-24 02:26,ITZY,SHOOT!,1430
2022-07-24 02:26,Kep1er,LE VOYA9E,0
2022-07-24 02:28,ITZY,Voltage,6180
2022-07-24 02:28,LOONA,Dance On My Own,157760
2022-07-24 02:31,STAYC,BEAUTIFUL MONSTER,180000
2022-07-24 02:33,LOONA,Butterfly,113029
2022-07-24 02:37,NCT DREAM,Hot Sauce,195813
2022-07-24 02:38,ITZY,SWIPE,108626
2022-07-24 02:38,JO1,Dreaming Night,0
2022-07-24 02:38,INI,Rocketeer,0
2022-07-24 02:38,WJSN,AURA,1110
2022-07-24 02:38,Stray Kids,My Pace,1270
2022-07-24 02:41,STAYC,ASAP,176010
2022-07-24 02:41,LOONA,HULA HOOP,2500
2022-07-24 02:42,TO1,Surf,0
2022-07-24 02:42,ATEEZ,WONDERLAND,0
2022-07-24 02:42,NMIXX,TANK,10840
2022-07-24 02:42,NMIXX,TANK,1080
2022-07-24 02:42,ITZY,Gas Me Up,50
2022-07-24 02:42,ENHYPEN,ParadoXXX Invasion,0
2022-07-24 02:46,STAYC,YOUNG LUV,1630
2022-07-24 02:46,ATEEZ,WONDERLAND,208613
2022-07-24 02:46,CRAVITY,My Turn,0
2022-07-24 02:46,P1Harmony,If You Call Me,0
2022-07-24 02:46,Stray Kids,WOLFGANG,6556
2022-07-24 02:49,P1Harmony,Do It Like This,2750
2022-07-24 02:49,LOONA,So What,198000
2022-07-24 02:49,ATEEZ,Light,2999
2022-07-24 02:49,WJSN,UNNATURAL,0
2022-07-24 02:49,THE BOYZ,MAVERICK,0
2022-07-24 02:49,Stray Kids,MANIAC,920
2022-07-24 02:49,Stray Kids,CIRCUS,0
2022-07-24 02:52,NCT DREAM,Glitch Mode,136330
2022-07-24 02:54,ENHYPEN,FEVER,139910
2022-07-24 02:57,LOONA,PTT (Paint The Town),201120
2022-07-24 02:57,JO1,YOLO-konde,8090
2022-07-24 02:57,ITZY,DOMINO,2750
2022-07-24 03:01,LOONA,POSE,11541
2022-07-24 03:01,THE BOYZ,The Stealer,210938
2022-07-24 03:05,Israel Kamakawiwo'ole,Hele On To Kauai,1370
2022-07-24 03:05,ATEEZ,Deja Vu,196670
2022-07-24 03:05,SEVENTEEN,Anyone,1710
2022-07-24 03:05,ITZY,WANNABE,0
2022-07-24 03:09,BAEKHYUN,Bambi,213053
2022-07-24 03:09,ATEEZ,Deja Vu,27746
2022-07-24 03:12,88rising,Best Lover,152910
2022-07-24 03:15,SEVENTEEN,Pretty U,207299
2022-07-24 03:18,Harry Styles,As It Was,167303
2022-07-24 03:22,ATEEZ,Treasure,220846
2022-07-24 03:26,BTS,Trivia 承 : Love,225697
2022-07-24 03:29,SEVENTEEN,Crush,169560
2022-07-24 03:37,NCT U,Universe (Let's Play Ball),231466
2022-07-24 03:40,Harry Styles,Late Night Talking,177954
2022-07-24 03:43,SEVENTEEN,HOT,197586
2022-07-24 03:43,Harry Styles,Love Of My Life,10474
2022-07-24 03:43,ATEEZ,Fireworks (I'm The One),1080
2022-07-24 03:43,NCT U,OK!,1440
2022-07-24 03:47,ATEEZ,The Real - Heung Version,210051
2022-07-24 03:50,NCT 127,Favorite (Vampire),215586
2022-07-24 03:54,ENHYPEN,Tamed-Dashed,196170
2022-07-24 03:57,NCT 127,Sticker,227773
2022-07-24 03:58,ENHYPEN,Blessed-Cursed,53218
2022-07-26 09:55,Kanye West,Good Life,1856
2022-07-26 09:55,TWICE,The Feels,853
2022-07-26 09:55,ATEEZ,Don't Stop,1514
2022-07-26 09:59,aespa,Savage,238143
2022-07-26 10:18,LeeHi,ONLY,240906
2022-07-26 10:28,Frank Ocean,Lost,12416
2022-07-26 10:28,SEVENTEEN,Rock with you,120120
2022-07-26 10:31,YUGYEOM,Running Through The Rain,170431
2022-07-28 07:20,TO1,No More X,7964
2022-07-28 07:25,TO1,No More X,170583
2022-07-28 07:28,ENHYPEN,Given-Taken,183090
2022-07-28 07:31,LOONA,So What,198000
2022-07-28 07:34,P1Harmony,SIREN,181213
2022-07-28 07:37,JO1,ALL HOURS,195933
2022-07-28 07:41,Stray Kids,Mixtape : OH,212480
2022-07-28 07:44,NCT DREAM,Hot Sauce,195813
2022-07-28 07:48,P1Harmony,If You Call Me,208733
2022-07-28 07:51,WJSN,HAPPY,180756
2022-07-28 07:54,WJSN,"Save Me, Save You",224930
2022-07-28 07:58,ITZY,Voltage,221360
2022-07-28 08:01,ITZY,LOCO,191462
2022-07-28 08:04,WJSN,As You Wish,195667
2022-07-28 08:08,NCT DREAM,BOOM,195080
2022-07-28 08:11,P1Harmony,Butterfly,200346
2022-07-28 08:14,ATEEZ,Wave,188669
2022-07-28 17:15,ATEEZ,Wave,15172
2022-07-28 17:18,STAYC,STEREOTYPE,191695
2022-07-28 17:22,STAYC,RUN2U,213426
2022-07-28 17:25,ITZY,Not Shy,177728
2022-07-28 17:29,ITZY,In the morning,172373
2022-07-28 17:32,STAYC,ASAP,194080
2022-07-28 17:35,CRAVITY,Gas Pedal,197760
2022-07-28 17:39,TO1,Son of Beast,188226
2022-07-28 17:42,ATEEZ,Eternal Sunshine,209618
2022-07-28 17:43,LIGHTSUM,VIVACE,67359
2022-07-28 17:47,THE BOYZ,REVEAL,202453
2022-07-28 17:50,STAYC,SO BAD,212264
2022-07-28 17:54,NCT DREAM,Glitch Mode,207053
2022-07-28 17:54,ATEEZ,Light,1570
2022-07-28 17:54,WJSN,AURA,16538
2022-07-28 17:58,NCT DREAM,Life Is Still Going On,218586
2022-07-29 01:17,THE BOYZ,SHE'S THE BOSS,227009
2022-07-29 01:20,Kep1er,WA DA DA,183693
2022-07-29 01:23,Stray Kids,Charmer,7088
2022-07-29 01:23,Stray Kids,WOLFGANG,190865
2022-07-29 02:42,Paul Simon,Kodachrome,1728
2022-07-29 02:42,Paul Simon,50 Ways to Leave Your Lover,2858
2022-07-29 02:42,Paul Simon,Graceland,3541
2022-07-29 02:42,Paul Simon,You Can Call Me Al,11093
2022-07-29 02:43,Simon & Garfunkel,"Mrs. Robinson - From ""The Graduate"" Soundtrack",6655
2022-07-29 02:43,Paul Simon,Me and Julio Down by the Schoolyard,12949
2022-07-29 02:43,Simon & Garfunkel,Mrs. Robinson,1877
2022-07-29 10:57,Koby Laver,Going Back,7569
2022-07-29 11:01,Koby Laver,Going Back,220749
2022-07-29 11:04,Calma Interiore,Montania,178910
2022-07-29 11:08,Sheila's Disciples,Amoralis,253048
2022-07-29 11:10,Olivier Lupin,Objective,103729
2022-07-29 11:14,Aksel Møller,Glemt Perle,253500
2022-07-29 11:17,Nova Issue,Liberation,149971
2022-07-29 11:20,Sabrina McGregor,Inner Peace,179217
2022-07-29 11:22,Savasana,Lorimor,139549
2022-07-29 11:25,Sleepwear,Silk,173220
2022-07-29 11:28,Elias Dome,Flucht,162493
2022-07-29 11:30,Molecular Clouds,Finally At Ease,159988
2022-07-29 11:33,Belle Bardot,Reunion,142800
2022-07-29 11:36,Aquatic Dreamer,Upon a Painted Ocean,173748
2022-07-29 11:39,Sleepless Eye,Lull,179400
2022-07-29 11:41,Elisha Raymond,Praiseworthy,147128
2022-07-29 11:44,Gabriel Verci,Safety,168112
2022-07-29 11:47,Elias Mía,Ionosphere,199900
2022-07-29 11:49,Aitana Bayá,Turiya,120001
2022-07-29 11:52,Nela Bautista,This Now,129264
2022-07-29 11:54,Benny Dawn,Similarities,158000
2022-07-29 11:57,Insomnia Curator,At the Gate,177231
2022-07-29 12:00,Xiada,Lagoons,163000
2022-07-29 12:03,Kai Carney,Santonana,209983
2022-07-29 12:07,Delta Shores,Balm,192000
2022-07-29 12:09,Ervin Alba,Dans Mes Rèves,152400
2022-07-29 12:13,Wolves Club,Tirana Wolves,206427
2022-07-29 12:15,Alva Adler,Choices,161886
2022-07-29 12:20,Indah Bethari,Selama Aku Bersamamu,252750
2022-07-29 12:23,Reinstallation Conundrum,Bid to Wonder,191433
2022-07-29 12:26,Le Palade,Dusk Sermons,201664
2022-07-29 12:29,Zeb Maessen,Een mooie droom,190009
2022-07-29 12:32,Astro.Not,Aurora Borealis,145809
2022-07-29 12:34,Chrastigel,For Simplicity's Sake,116205
2022-07-29 12:38,Gabby Laurent,Half Full,228194
2022-07-29 12:41,Edna Lyles,All We Can Do,196375
2022-07-29 12:44,Somnum Magnam,Lux Mane,158530
2022-07-29 12:47,Gordo Napalma,Edio,177667
2022-07-29 12:50,Taylor Dawson,Inner Space,189463
2022-07-29 12:53,Superiors,Hallowed,188000
2022-07-29 12:55,Calming Eyes,For Your Relief,141511
2022-07-29 12:58,Novah Scotia,Dream Light,136000
2022-07-29 13:02,Corbin Tellier,The Road Back,246656
2022-07-29 13:06,Nathalie J,Grateful,264336
2022-07-29 13:09,The Sun Door,Nuevo tiempo,173432
2022-07-29 13:12,Mindful Measures,Open Heart,168000
2022-07-29 13:22,Jon Laer,Changes,95664
2022-07-29 21:25,Heddwch,Europa,0
2022-07-29 21:25,Boris Rosenbaum,Cohesion,0
2022-07-29 21:25,Sean Altar,Cross A Line,0
2022-07-29 21:25,Judi Khan,Drži me,0
2022-07-29 21:25,Najma Wallin,Nära,0
2022-07-29 21:25,Aysha Mathis,Winter Morning,0
2022-07-29 21:25,Lost Wings,Hiatus,0
2022-07-29 21:25,Juno Reed,Patiently,0
2022-07-29 21:25,Diya Wiler,When It Was Just A Dream,0
2022-07-29 21:25,Lyla Perez-Vega,Panacea,0
2022-07-29 21:25,WJSN,HAPPY,4876
2022-07-29 21:25,Taylor Dawson,Stillness of Mind,0
2022-07-29 21:25,Michèle Bastien,Rêves,0
2022-07-29 21:25,Cakir Vardar,Sessiz Tepeler,0
2022-07-29 21:25,Amaia Bescós,Brillo En El Mar,0
2022-07-29 21:28,WJSN,HAPPY,175502
2022-07-29 21:31,WJSN,Last Sequence,187467
2022-07-29 21:34,Stray Kids,Charmer,188574
2022-07-29 21:37,WJSN THE BLACK,Easy,188454
2022-07-29 21:41,WJSN,Secret,222605
2022-07-29 21:44,TO1,No More X,178294
2022-07-29 21:48,STAYC,SO BAD,212265
2022-07-29 21:51,CRAVITY,My Turn,213680
2022-07-29 21:54,ENHYPEN,Polaroid Love,184602
2022-07-29 21:57,NMIXX,O.O,172937
2022-07-29 22:01,WJSN,As You Wish,195668
2022-07-29 22:04,ATEEZ,Illusion,209983
2022-07-29 22:07,NCT DREAM,Hot Sauce,195814
2022-07-29 22:10,TO1,Surf,178254
2022-07-29 22:14,LOONA,Heart Attack (츄),194942
2022-07-29 22:17,ENHYPEN,Drunk-Dazed,193261
2022-07-29 22:20,ATEEZ,Guerrilla,207922
2022-07-29 22:24,ATEEZ,Wave,203920
2022-07-29 22:27,JO1,With Us,190009
2022-07-29 22:30,Stray Kids,DOMINO,198720
2022-07-29 22:34,NCT DREAM,Chewing Gum,197463
2022-07-29 22:37,Stray Kids,Double Knot,191547
2022-07-29 22:40,Stray Kids,God’s Menu,167923
2022-07-29 22:43,STAYC,ASAP,194080
2022-07-29 22:46,LOONA,Dance On My Own,157760
2022-07-29 22:49,ATEEZ,Answer,219760
2022-07-29 22:53,CRAVITY,Gas Pedal,197760
2022-07-29 22:56,JO1,Move The Soul,212596
2022-07-29 22:59,P1Harmony,Do It Like This,192094
2022-07-29 23:03,Kep1er,LE VOYA9E,216320
2022-07-29 23:06,ITZY,In the morning,172374
2022-07-29 23:09,NCT DREAM,Beatbox,205134
2022-07-29 23:12,WJSN,UNNATURAL,181107
2022-07-29 23:15,Stray Kids,"Red Lights (Bang Chan, Hyunjin)",189907
2022-07-29 23:18,P1Harmony,Gotta Get Back (feat. Pink Sweat$),179334
2022-07-29 23:22,ATEEZ,INCEPTION,209983
2022-07-29 23:25,Stray Kids,"Muddy Water (Changbin, Hyunjin, HAN, Felix)",197360
2022-07-29 23:29,NCT DREAM,"Sorry, Heart",213947
2022-07-29 23:32,ITZY,DOMINO,186294
2022-07-29 23:35,LOONA,Why Not?,205520
2022-07-29 23:38,NCT DREAM,Saturday Drip,180002
2022-07-29 23:42,THE BOYZ,SHE'S THE BOSS,227005
2022-07-29 23:46,THE BOYZ,REVEAL,202454
2022-07-29 23:49,LIGHTSUM,VIVACE,215667
2022-07-29 23:53,ITZY,Voltage,221360
2022-07-29 23:56,Kep1er,Up!,192027
2022-07-30 00:00,LOONA,Butterfly,237708
2022-07-30 00:04,WJSN,"Save Me, Save You",224947
2022-07-30 00:06,ITZY,Gas Me Up,149454
2022-07-30 00:10,NCT DREAM,Hello Future,220005
2022-07-30 00:13,NCT DREAM,To My First,183294
2022-07-30 00:17,CRAVITY,VIVID,205627
2022-07-30 00:20,INI,Yummy!!,206036
2022-07-30 00:23,Stray Kids,MANIAC,182758
2022-07-30 00:26,THE BOYZ,Sweet,184000
2022-07-30 00:29,ITZY,SHOOT!,139214
2022-07-30 00:32,LOONA,Star,198187
2022-07-30 00:35,P1Harmony,SIREN,181214
2022-07-30 00:38,WJSN,Last Dance,196760
2022-07-30 00:41,LIGHTSUM,ALIVE,186240
2022-07-30 00:45,Stray Kids,CIRCUS,194428
2022-07-30 00:48,NCT DREAM,Glitch Mode,207054
2022-07-30 00:51,INI,Rocketeer,187600
2022-07-30 00:55,STAYC,RUN2U,213427
2022-07-30 00:58,Stray Kids,Mixtape : OH,212458
2022-07-30 01:02,LOONA,HULA HOOP,199987
2022-07-30 01:05,ATEEZ,WONDERLAND,199014
2022-07-30 01:08,Stray Kids,Back Door,189287
2022-07-30 01:12,CRAVITY,Break all the Rules,208576
2022-07-30 01:15,Kep1er,WA DA DA,183694
2022-07-30 01:18,ENHYPEN,ParadoXXX Invasion,187491
